,id,prism_ppt,prism_tmean,prism_tmin,prism_tmax,prism_tdmean,prism_vpdmin,prism_vpdmax,pml_GPP,pml_Ec,pml_Es,pml_Ei,pml_qc,modis_ET,modis_LE,modis_PET,modis_PLE,modis_ET_QC,modis_NDSI_Snow_Cover,modis_NDSI_Snow_Cover_Basic_QA,modis_NDSI_Snow_Cover_Algorithm_Flags_QA,modis_NDSI,modis_orbit_pnt,modis_granule_pnt,modis_NDSI_Snow_Cover_Class,modis_Snow_Albedo_Daily_Tile_Class,modis_Snow_Albedo_Daily_Tile,q_cfs,q_m3day,q_m,q_mm
837,2003-04-18,0.182032053434578,6.2151655485219734,1.5439840053155784,10.887886651989287,2.3491481849321194,0.14874709756050658,5.176111499584449,,,,,,,,,,,0.0,0.8136645962732918,0.0,-1831.0208601898514,1.0,2.0,,125.0,,87.9,215082.41291418864,0.012828884894109657,12.828884894109656
838,2003-04-19,0.0,7.4395693004765535,1.443307103993184,13.437180904547196,1.8768391718965274,0.4839334185128369,7.662724939444025,,,,,,,,,,,0.0,0.0,8.487284659557016,120.15721317238956,1.0,1.0,,125.0,,71.1,173974.51146983853,0.010376947849501664,10.376947849501665
839,2003-04-20,0.0,10.014036428300562,2.5395460488504757,17.490066293423467,2.730581298041652,0.8131186912526284,11.946557372194295,,,,,,,,,,,,0.0,0.0,1108.081741474277,1.0,1.0,250.0,150.0,,58.9,144122.34494477484,0.008596374519488722,8.596374519488721
840,2003-04-21,0.49345777921670647,8.448830805752683,2.874861574866618,14.023731642095253,4.284116033592955,0.2458464560034845,7.097261587557501,,,,,,,,,,,,0.0,0.0,5274.982518322721,1.0,2.0,248.79409351927808,148.79409351927814,,52.4,128217.50212404417,0.007647708401039202,7.6477084010392025
841,2003-04-22,24.11510582657008,2.797937901453685,0.9181684167422675,4.6782551523180445,2.4811236070953977,0.12317864656620972,0.8245264035580814,,,,,,,,,,,,0.0,0.0,1043.4623813430212,1.0,2.0,250.0,150.0,,46.5,113780.79864061171,0.006786611462754254,6.786611462754254
842,2003-04-23,1.675191247350295,6.1394891963469425,0.907994275666191,11.372545862478335,4.167407842241846,0.14315605720569766,3.263707329950403,10.060896094080583,1.0846695122183132,0.07118317982878944,0.9634915718089289,0.2470409000351576,,,,,101.29526458318078,,0.0,0.0,2864.9907418258535,1.0,1.0,250.0,150.0,,49.0,119898.04587935428,0.0071514830467733,7.1514830467733
843,2003-04-24,60.056021816294944,4.570550733650291,2.3283907711406866,6.813641913026118,4.484374118858539,0.061844386729963605,0.6078682135027399,,,,,,,,,,,0.0,0.0,0.0,616.039552326263,1.0,1.0,250.0,144.06568615961564,,94.7,231721.3254035684,0.01382133560264146,13.82133560264146
844,2003-04-25,16.581459873158185,5.141718817962514,1.1587318850506656,9.12568301843686,1.6684230828121436,0.1581784663051641,4.547699379812843,,,,,,,,,,,,0.0,0.0,2087.8522793859133,1.0,2.0,250.0,150.0,,114.0,278946.474086661,0.016638144231268494,16.638144231268495
845,2003-04-26,43.75853479416461,4.564274659707217,0.8105475194767268,8.319888743276106,2.163916745157164,0.15740447690475354,2.7597309451213894,,,,,,,,,,,,0.0,0.0,4750.900328137818,1.0,1.0,250.0,150.0,,118.0,288734.0696686491,0.01722193876569897,17.22193876569897
846,2003-04-27,6.404949180150617,5.01267779189758,0.39911125651919693,9.627244183121547,2.227787319113,0.1551929280935918,4.0965812866407205,,,,,,,,,,,0.0,0.0,0.051330130083206374,-732.6594984179068,1.0,1.0,250.0,147.4818352279386,,104.0,254477.48513169072,0.01517865789519231,15.17865789519231
847,2003-04-28,19.32773299134372,5.269224050470726,0.5761031341684933,9.963884093007533,3.214335062483155,0.16475589037027166,4.550253529630642,,,,,,,,,,,,0.0,0.0,5490.4109926169,1.0,2.0,250.0,150.0,,153.0,374375.531011045,0.022330140941965608,22.33014094196561
848,2003-04-29,80.88569185877556,4.112908501963961,2.426208292368055,5.80049812028904,3.709499811358655,0.03338333367461766,0.4167032291971292,,,,,,,,,,,,0.0,0.0,4992.767256533459,1.0,1.0,250.0,150.0,,384.0,939609.175870858,0.05604427530532545,56.04427530532545
849,2003-04-30,37.92473979637041,4.41836966373418,3.055168195989612,5.782639498469354,3.983489813376666,0.032520360933833446,0.3162239511214113,,,,,,,,,,,,,,,,,,,,344.0,841733.220050977,0.050206329961020715,50.206329961020714
850,2003-05-01,7.924070801287696,9.446466715202147,3.2212231823951987,15.672899866470209,5.229472016087177,0.10606505948439203,7.612120520071465,8.373696117247437,1.1174463487921382,0.05051932565671469,0.661346074243628,0.0,171.93531172718983,531.8651047767801,296.4897826369907,917.8822595340362,35.80276659591598,0.018393172454384935,0.0,0.1364115785772882,-490.6850687855786,1.0,1.0,250.0,130.0965318936682,18.0,222.0,543211.5548003399,0.03240059666089128,32.40059666089128
851,2003-05-02,0.0,11.17367123973036,4.202215194980462,18.145777104299437,5.168736194325774,0.3329304513611268,11.876261640985527,,,,,,,,,,,,0.0,0.0,5243.287765147075,1.0,1.0,250.0,150.0,,134.0,327884.45199660154,0.019557116903420862,19.557116903420862
852,2003-05-03,9.431363314594902,8.036233539270444,6.2272021914665245,9.8465446282829,7.420569723693866,0.29937462574911766,1.369403320248788,,,,,,,,,,,,0.0,0.0,2971.5652173913036,1.0,1.0,250.0,150.0,,92.5,226338.1478334749,0.013500248608704699,13.500248608704698
853,2003-05-04,9.542696778937929,7.490422255862403,3.9095292912181248,11.072396255902156,5.903554736955078,0.1941183905130135,1.7777790431837595,,,,,,,,,,,,0.0,0.0,893.4850580100787,1.0,2.0,250.0,150.0,,77.0,188411.214953271,0.011238044787786613,11.238044787786613
854,2003-05-05,6.522351782189089,6.843010076947492,1.9475550607127132,11.740006119626994,3.6691401699077115,0.2997742614744006,5.018099050959019,,,,,,,,,,,0.0,0.673620063283722,10.908121410992617,322.67403023555596,1.0,1.0,,125.0,,67.7,165655.05522514868,0.009880722495235764,9.880722495235764
855,2003-05-06,0.0,8.152730490390308,1.597081963376802,14.710268387704362,2.3724292176148634,0.46548618477210696,9.178989216993712,,,,,,,,,,,,0.0,0.0,2362.645493964608,1.0,1.0,250.0,150.0,,59.9,146569.24384027187,0.008742323153096341,8.742323153096342
856,2003-05-07,0.6371245803025042,7.817723974211552,3.5395746557990755,12.097154196070942,4.064114961562915,0.2821680895058578,4.994937034961977,,,,,,,,,,,0.0,0.08221024258760108,0.0,-652.8439001523498,1.0,2.0,250.0,135.44913863822808,,52.9,129440.95157179268,0.007720682717843012,7.720682717843012
857,2003-05-08,0.9163675628101072,7.526527708746632,2.0026865442873985,13.051368799056744,2.5328632850541646,0.2319157730711222,7.104985659837415,,,,,,,,,,,,0.0,0.0,5722.44274582119,1.0,2.0,249.26784249384738,149.26784249384744,,49.5,121121.49532710279,0.007224457363577109,7.224457363577109
858,2003-05-09,4.199598668683809,4.80855675194949,0.9441731319233524,8.67342085019005,2.0090559765148597,0.25671570970708324,3.4185506888608685,10.438915565725079,1.8424272074003563,0.06141781345974699,0.04505466128793123,0.0,303.9472772095975,938.8507896214215,492.5548341428884,1521.6018452976639,45.19682353802238,,0.0,0.0,-13.375307629204267,1.0,1.0,250.0,150.0,,45.1,110355.14018691589,0.0065822833757035884,6.582283375703589
859,2003-05-10,0.0,7.2379678303716,1.619897332712985,12.857577936332365,2.283324057126845,0.29004876207345703,6.999402039181539,,,,,,,,,,,0.0,0.0,0.0,-305.5331067619829,1.0,1.0,250.0,141.7013359896871,,40.5,99099.40526762955,0.0059109196611085435,5.910919661108544
860,2003-05-11,0.0,9.591037574992086,2.687653653869908,16.49507341756116,3.1890054583062453,0.6618695888672146,10.227085856152222,,,,,,,,,,,,0.0,0.0,92.05314660728938,1.0,2.0,250.0,150.0,,36.9,90290.56924384026,0.005385504580121118,5.385504580121118
861,2003-05-12,0.0,10.820600230644683,4.02759304579923,17.615212636637718,3.547141667931946,0.8621628383804343,11.452560319944617,,,,,,,,,,,0.0,0.0,0.0,-532.8643501699286,1.0,1.0,250.0,135.45792804406426,,33.8,82705.18266779947,0.0049330638159374995,4.9330638159374995
862,2003-05-13,0.0,13.85325555416462,5.892108445515863,21.81495072573714,4.8468098077819874,1.158566980614722,17.240611310267017,,,,,,,,,,,0.0,0.820227352630962,0.0,-2469.7722371967666,1.0,1.0,,125.0,,31.1,76098.55564995752,0.0045390025051969315,4.539002505196931
863,2003-05-14,0.0,16.731584794380147,9.236094887660283,24.22788207302865,5.71926997196357,2.8774400640094906,20.011348704669178,,,,,,,,,,,0.0,1.0,0.0,-585.3002461033636,1.0,1.0,,125.0,,28.8,70470.68819031435,0.004203320647899409,4.2033206478994085
864,2003-05-15,0.0,13.625917664836477,6.347779751102289,20.905380416525524,6.141752755952903,1.074270751548221,13.515583166696958,,,,,,,,,,,0.0,0.014941989921481309,0.0,-2704.398921832885,1.0,1.0,,125.0,,26.7,65332.2005097706,0.0038968285173234104,3.8968285173234105
865,2003-05-16,0.0,9.851788431281584,3.065053237451669,16.639351961722205,3.5383182435482516,0.5815790423076636,9.360379657763348,,,,,,,,,,,0.0,1.0,0.0,-1024.0005273643505,1.0,2.0,,125.0,,24.7,60438.402718776546,0.0036049312501081738,3.604931250108174
866,2003-05-17,0.0,10.087310033017314,2.865240629984694,17.310289828836083,-0.509345724601121,1.529712124227948,14.097217892035488,11.520663093522613,2.6001089417189327,0.06786890543627828,0.04511887653741693,0.0,356.20308915736354,1097.7489677320689,575.3735025742975,1773.2021460977728,53.98932884432404,0.0,0.044825969764443925,0.0,-2556.9980077346772,1.0,2.0,,125.0,,23.0,56278.6745964316,0.0033568185729752225,3.3568185729752225
867,2003-05-18,0.0,9.051812936870782,2.3539398674885046,15.750514509027814,-0.9473572462042508,1.8907204406281677,11.807139294333641,,,,,,,,,,,0.0,1.0,0.0,-1969.2902847767493,1.0,1.0,,125.0,,21.5,52608.32625318606,0.0031378956225637947,3.1378956225637946
868,2003-05-19,0.0,10.525119874194042,2.166996037243395,18.88467090719556,-1.25930387006936,1.2987511628500374,16.132233470727837,,,,,,,,,,,0.0,0.0,0.0,-1988.4834759170278,1.0,1.0,,125.0,,20.2,49427.35768903993,0.0029481623988738908,2.9481623988738908
869,2003-05-20,0.0,14.973556306779296,6.30510852824254,23.642028103046883,-0.2922468978411711,4.451935177160221,22.44030116056446,,,,,,,,,,,0.0,1.0,0.0,-2489.369448025313,1.0,2.0,,125.0,,18.9,46246.38912489379,0.002758429175183987,2.758429175183987
870,2003-05-21,0.0,15.954630243051943,8.525363846139475,23.38534562905551,2.910873797223195,4.801087519800648,20.623911092413326,,,,,,,,,,,0.0,1.0,0.0,-551.1943630610571,1.0,1.0,,125.0,,17.8,43554.80033984707,0.0025978856782156072,2.5978856782156075
871,2003-05-22,0.0,18.412164070681914,10.004811348669113,26.821402809945617,7.464370823129147,3.504150647610321,23.10484965964139,,,,,,,,,,,0.0,0.8294855267783897,0.0,-2909.197175670925,1.0,1.0,,125.0,,16.7,40863.211554800335,0.0024373421812472268,2.4373421812472267
872,2003-05-23,0.0,19.325957117460487,11.340551889296496,27.31289794299137,9.1734474796817,3.3675021757120627,22.809329322644015,,,,,,,,,,,0.0,1.0,0.0,-1080.8873198171802,1.0,2.0,,125.0,,15.8,38661.002548853015,0.00230598841100037,2.3059884110003703
873,2003-05-24,0.0,19.476592245321587,10.677219366934157,28.276963119068384,10.167225509382883,2.3826696356198256,23.54881475437732,,,,,,,,,,,0.0,0.0,0.0,-2381.458572600493,1.0,2.0,250.0,130.67356146724484,,15.0,36703.483432455396,0.002189229504114276,2.1892295041142757
874,2003-05-25,0.0,16.333676930661632,9.355851948312107,23.313499871408407,8.687947524164981,0.896778742067795,15.616003883943106,11.42011020953505,2.6625382108337416,0.05970673915115119,0.5751219510212338,0.0,317.7381856431833,978.8464005336347,522.5709631073943,1609.2893170506443,48.80159555002562,,0.0,0.0,403.40113562429786,1.0,1.0651001992265323,250.0,150.0,,14.4,35235.344095157176,0.0021016603239497043,2.1016603239497043
875,2003-05-26,0.0,12.494007526011146,6.383591889746345,18.605140459616184,8.372802217953058,0.2907663562841818,8.754153550128786,,,,,,,,,,,0.0,0.0,0.0,-1995.4854095863122,1.0,1.0,,125.0,,13.8,33767.20475785896,0.0020140911437851335,2.0140911437851337
876,2003-05-27,0.0,14.889789289625977,6.653483905560165,23.126641248792836,5.141511866396922,0.8431280740747783,19.627351736972095,,,,,,,,,,,0.0,1.0,0.0,-2240.265381460212,1.0,2.0,,125.0,,13.1,32054.375531011043,0.0019119271002598006,1.9119271002598006
877,2003-05-28,0.0,20.26057149559702,11.116745099870213,29.4057428304922,6.334385460389565,4.800183006821497,30.32667805593722,,,,,,,,,,,,0.0,0.0,1379.9303879057775,1.0,1.0,250.0,150.0,,12.6,30830.92608326253,0.0018389527834559915,1.8389527834559916
878,2003-05-29,0.0,21.229402344725564,13.003469707626198,29.456893783454223,8.879628426673378,4.698695658379688,27.989933151617112,,,,,,,,,,,,0.0,0.0,4819.280382046174,1.0,1.0,250.0,150.0,,12.2,29852.16652506372,0.0017805733300129442,1.7805733300129443
879,2003-05-30,0.0,16.45638665128331,9.424195160602672,23.48936564393644,11.043479739642883,0.5485490968261318,13.819489563972054,,,,,,,,,,,0.0,1.0,2.376538146021329,-197.76338919489046,1.0,1.0,,125.0,,11.8,28873.406966864914,0.001722193876569897,1.722193876569897
880,2003-05-31,0.0,14.45988946497716,8.483540445142019,20.437213768567474,9.702050321056007,0.42176388974745954,9.109376048814813,,,,,,,,,,,0.0,0.044298605414274,0.0,-2953.195652173913,1.0,1.0,,125.0,,11.4,27894.6474086661,0.0016638144231268495,1.6638144231268495
881,2003-06-01,0.0,17.154779428637827,9.431597529950688,24.878679221134465,5.559574106495003,2.978598433465644,23.423287554069404,,,,,,,,,,,0.0,0.5360365639282785,4.393413805226768,-118.51769600375012,1.0,2.0,,125.0,,10.9,26671.197960917587,0.0015908401063230403,1.5908401063230402
882,2003-06-02,0.0,18.275121482548034,10.329422693218737,26.222446704635505,6.749605017282555,3.9972838128372525,23.593423993416337,10.87424665008478,3.0680354976649085,0.06016768909474594,0.0002747389617805058,0.0,456.26515438889317,1401.5701388362033,690.6708899173052,2120.652985357711,83.68572055917438,0.0,0.0035157623344661904,0.0,-2652.79719910934,1.0,2.0,,125.0,,10.6,25937.128292268477,0.0015470555162407547,1.5470555162407547
883,2003-06-03,0.0,20.773960417700955,10.67586255997335,30.872259954317972,7.9644869704746,3.8373665775698482,34.553077114065665,,,,,,,,,,,0.0,1.0,0.0,-1913.6299074182587,1.0,1.0,,125.0,,10.2,24958.368734069663,0.0014886760627977071,1.4886760627977071
884,2003-06-04,0.0,24.11125676457339,15.427190588174952,32.795974399524,9.367074988867037,7.956062597392015,36.897977466829026,,,,,,,,,,,0.0,0.0,0.0,-1834.0051564514235,1.0,1.0,,125.0,,9.85,24101.954120645707,0.001437594041035041,1.437594041035041
885,2003-06-05,0.0,22.8808219227842,15.81591743991098,29.946118433710033,10.379680826566242,7.581086601587149,28.10097965680128,,,,,,,,,,,0.0,0.9859955467010431,0.0,-2133.9414039610924,1.0,2.0,,125.0,,9.62,23539.16737468139,0.0014040258553052886,1.4040258553052885
886,2003-06-06,0.0,22.206296577465604,14.743212403592992,29.670118279158018,9.032179104303983,4.791780938282431,31.22579966185309,,,,,,,,,,,0.0,0.2524317356146725,12.659908590179306,568.431618422595,1.0,1.0,,125.0,,9.36,22902.973661852164,0.0013660792105673078,1.3660792105673079
